-4.785319566726684570e-01,-6.290246844291687012e-01,4.673148989677429199e-01,2.848647594451904297e+00,-1.262594819068908691e+00,-1.385097146034240723e+00,4.140830039978027344e+00,-4.012528419494628906e+00,-2.158306837081909180e+00,1.105418777465820312e+01,-2.033111810684204102e+00,3.335286617279052734e+00,1.958532929420471191e-01,-1.169154167175292969e+00,-1.614011824131011963e-01,-3.100769996643066406e+00,-1.257709860801696777e+00,-9.224861860275268555e-01,-1.625627517700195312e+00,-1.900670289993286133e+00,-8.234896063804626465e-01,-1.688664257526397705e-01,-1.899062156677246094e+00,6.694652438163757324e-01,-1.841574788093566895e+00,4.339790821075439453e+00,4.999896287918090820e-01,1.046593546867370605e+00,8.552166223526000977e-01,-3.110625028610229492e+00,1.156237483024597168e+00,8.382273674011230469e+00,-2.321835517883300781e+00,1.103995680809020996e+00,-8.414338529109954834e-02,-1.541455507278442383e+00,-9.811922162771224976e-02,1.060776948928833008e+00,2.299754619598388672e+00,-2.082931697368621826e-01,1.185571670532226562e+00,-1.491559505462646484e+00,-2.591264434158802032e-02,-2.477610349655151367e+00,-1.423410773277282715e+00,1.601044774055480957e+00,4.757469654083251953e+00,4.439114093780517578e+00,1.618308544158935547e+00,-1.018476724624633789e+00,-1.431112408638000488e+00,-1.057336926460266113e+00,-2.156109571456909180e+00,-1.496579591184854507e-02,-2.334477663040161133e+00,-7.838798761367797852e-01,-3.712794780731201172e-01,-8.130173087120056152e-01,-1.069442629814147949e+00,-1.118797063827514648e+00,-2.682337999343872070e+00,9.503129124641418457e-01,2.087306737899780273e+00,-2.148162603378295898e+00,1.755359053611755371e+00,4.367294311523437500e+00,1.287203073501586914e+00,-1.926710486412048340e+00,-1.381324052810668945e+00,1.284062743186950684e+00,5.631130337715148926e-01,-3.211528539657592773e+00,9.907909035682678223e-01,-1.449478149414062500e+00,8.989966511726379395e-01,7.167735099792480469e-01,-1.063504576683044434e+00,7.277382612228393555e-01,1.862815380096435547e+00,-1.113623023033142090e+00,1.895701885223388672e+00,-4.260902881622314453e+00,-3.937577486038208008e+00,2.478965044021606445e+00,-1.549600839614868164e+00,-2.056309938430786133e+00,-1.535099267959594727e+00,-5.099116563796997070e-01,-9.430113434791564941e-01,-1.164979934692382812e+00,2.108964323997497559e-01,-1.182099342346191406e+00,-7.658830285072326660e-02,5.095034241676330566e-01,3.504118919372558594e-01,1.736479997634887695e-01,-1.115481615066528320e+00,-2.422216653823852539e+00,-1.067720055580139160e+00,6.266588687896728516e+00
-1.690394729375839233e-01,8.811780214309692383e-01,-9.292958974838256836e-01,3.012853384017944336e+00,-1.289767146110534668e+00,-1.025212526321411133e+00,2.597726106643676758e+00,-2.558445692062377930e+00,-2.976874589920043945e+00,7.368095874786376953e+00,-3.727576017379760742e+00,3.911534786224365234e+00,-8.260604143142700195e-01,-4.967420101165771484e-01,-1.060342639684677124e-01,-2.515948057174682617e+00,-2.256609439849853516e+00,-2.286508083343505859e-01,-6.673804521560668945e-01,-1.232419967651367188e+00,7.814889550209045410e-01,1.219968795776367188e+00,-1.861044764518737793e+00,1.509775161743164062e+00,-1.349709749221801758e+00,8.290127754211425781e+00,-2.092013880610466003e-02,1.101359009742736816e+00,-6.174963712692260742e-01,-4.934325218200683594e+00,-1.393934011459350586e+00,4.608100414276123047e+00,-9.842357039451599121e-01,2.314176321029663086e+00,-8.393942117691040039e-01,1.408192217350006104e-01,1.275592207908630371e+00,2.802731394767761230e-01,2.815942764282226562e+00,-1.012728452682495117e+00,2.105001211166381836e-01,-1.861213326454162598e+00,-7.411658167839050293e-01,-1.804799914360046387e+00,-1.876077771186828613e+00,5.019297003746032715e-01,6.395742416381835938e+00,5.131175041198730469e+00,1.722254231572151184e-02,-9.752763509750366211e-01,5.075108408927917480e-01,9.688307046890258789e-01,-3.544968366622924805e+00,-4.088531434535980225e-01,-2.888541460037231445e+00,1.791808843612670898e+00,-1.030997753143310547e+00,5.027191042900085449e-01,-1.006318330764770508e+00,-6.198865771293640137e-01,-2.461809873580932617e+00,2.571424007415771484e+00,1.204264283180236816e+00,4.290708899497985840e-01,3.270164966583251953e+00,2.924317121505737305e+00,-6.998875737190246582e-01,-5.420546531677246094e-01,9.808021783828735352e-02,-5.388081669807434082e-01,-1.012878045439720154e-01,-2.853734254837036133e+00,5.946785807609558105e-01,-2.113524436950683594e+00,1.300739049911499023e+00,1.702330589294433594e+00,5.714742541313171387e-01,3.082641661167144775e-01,2.385100126266479492e-01,-6.189735531806945801e-01,2.139586210250854492e+00,-5.527411460876464844e+00,-5.328752994537353516e+00,1.577310204505920410e+00,-2.044929027557373047e+00,-2.089420557022094727e+00,-1.762998476624488831e-02,2.748710513114929199e-01,-1.131871700286865234e+00,-3.069115161895751953e+00,5.268083214759826660e-01,-6.269963979721069336e-01,-6.268352270126342773e-01,2.489101141691207886e-01,-6.791226267814636230e-01,-4.135545492172241211e-01,1.976874470710754395e-01,-2.533652544021606445e+00,-1.718850970268249512e+00,3.300137758255004883e+00
3.728318929672241211e+00,-6.460596919059753418e-01,-1.825418114662170410e+00,2.501222372055053711e+00,-1.197336673736572266e+00,-1.232715725898742676e+00,1.294363498687744141e+00,-2.372552394866943359e+00,-1.292498350143432617e+00,2.000147342681884766e+00,-3.330234289169311523e+00,3.316891193389892578e+00,4.600297927856445312e+00,-3.320690870285034180e+00,-9.250199794769287109e-01,-2.828449010848999023e+00,-2.699496410787105560e-02,4.045986533164978027e-01,-1.223039627075195312e+00,2.370010137557983398e+00,-1.650021910667419434e+00,-9.244520664215087891e-01,-3.165754675865173340e-01,5.151069760322570801e-01,-1.253586173057556152e+00,1.930954933166503906e+00,-1.810424089431762695e+00,9.630631208419799805e-01,3.289245963096618652e-01,-3.914277076721191406e+00,4.510938644409179688e+00,1.493802070617675781e+00,1.015516221523284912e-01,-5.170775949954986572e-02,-2.249219119548797607e-01,1.315100491046905518e-01,2.049770355224609375e+00,1.310891032218933105e+00,1.130272102355957031e+01,-2.023490905761718750e+00,-2.133514881134033203e+00,-2.211618661880493164e+00,-1.826742649078369141e+00,-3.082811355590820312e+00,-1.005577564239501953e+00,1.129639521241188049e-02,-2.270541429519653320e+00,-2.082462459802627563e-01,-1.356749892234802246e+00,7.336024641990661621e-01,-1.520375490188598633e+00,-3.285706937313079834e-01,-3.458747386932373047e+00,-1.469815254211425781e+00,-2.542498588562011719e+00,7.987067699432373047e-01,-3.364160299301147461e+00,-6.863503456115722656e-01,-5.566143989562988281e-01,-4.542447328567504883e-01,-2.612893581390380859e+00,1.344824552536010742e+00,-8.586594462394714355e-01,2.788701772689819336e+00,-4.847698807716369629e-01,2.446844100952148438e+00,3.062416553497314453e+00,-8.908049464225769043e-01,-1.919538825750350952e-01,7.209801673889160156e-01,-3.411360681056976318e-01,-1.524448871612548828e+00,2.654783129692077637e-01,3.077381372451782227e+00,-2.788914144039154053e-01,1.022489815950393677e-01,-2.191200256347656250e+00,-2.326088026165962219e-03,4.032289981842041016e+00,6.077559590339660645e-01,-2.675572395324707031e+00,-3.290869712829589844e+00,-5.801777362823486328e+00,6.287022113800048828e+00,-3.349532127380371094e+00,-1.182776212692260742e+00,2.364412546157836914e+00,-2.651104927062988281e-01,-7.178997397422790527e-01,-3.276265263557434082e-01,9.862439036369323730e-01,-1.889431595802307129e+00,-3.732620000839233398e+00,-1.326122164726257324e+00,1.197652146220207214e-02,1.878742933273315430e+00,-5.678641200065612793e-01,3.051907300949096680e+00,-1.391571164131164551e+00,1.195201754570007324e+00
-1.106546044349670410e+00,-2.734341472387313843e-02,3.230937242507934570e+00,1.878884077072143555e+00,-1.247938394546508789e+00,2.120841979980468750e+00,1.336318999528884888e-01,-6.612528562545776367e-01,-8.612429499626159668e-01,7.821617126464843750e+00,-1.801244735717773438e+00,-1.727375984191894531e-01,2.573498249053955078e+00,-1.832962393760681152e+00,-1.738813281059265137e+00,-4.568331718444824219e+00,1.361440062522888184e+00,-1.155850768089294434e+00,-1.936661958694458008e+00,1.403329372406005859e+00,-1.101258754730224609e+00,-5.443739295005798340e-01,4.449793696403503418e-02,-1.444744944572448730e+00,-3.194120645523071289e+00,1.307480096817016602e+00,1.315347403287887573e-01,-8.431472778320312500e-01,2.627670764923095703e+00,-3.065173625946044922e+00,-4.540234804153442383e-01,4.656298637390136719e+00,-9.393524527549743652e-01,-4.285120964050292969e-01,-7.316175699234008789e-01,-1.669886827468872070e+00,8.089343309402465820e-01,1.553812026977539062e+00,2.423206567764282227e+00,-1.403116226196289062e+00,6.930484771728515625e-01,3.830016255378723145e-01,6.615410447120666504e-01,-2.177771091461181641e+00,1.410173296928405762e+00,8.715322613716125488e-02,-1.071956992149353027e+00,-3.005480952560901642e-02,1.216731643676757812e+01,-2.131263494491577148e+00,-4.352510452270507812e+00,-3.715780735015869141e+00,-2.308395624160766602e+00,1.457519650459289551e+00,5.954430699348449707e-01,-3.243311405181884766e+00,1.575641036033630371e+00,2.583055973052978516e+00,-1.580083966255187988e+00,2.957791328430175781e+00,-3.347259163856506348e-01,2.715032339096069336e+00,7.812778353691101074e-01,2.982751131057739258e-01,-2.076561212539672852e+00,2.401746988296508789e+00,4.454912185668945312e+00,-6.559145450592041016e-01,-3.643019199371337891e+00,2.184066623449325562e-01,-1.232228398323059082e+00,-1.620530843734741211e+00,2.263101100921630859e+00,1.054985523223876953e+00,-1.308354258537292480e+00,2.517254352569580078e+00,-2.814307451248168945e+00,4.429108500480651855e-01,4.355789184570312500e+00,-9.239201545715332031e-01,-1.303706645965576172e+00,-2.152683019638061523e+00,-1.785355925559997559e+00,-6.433739066123962402e-01,2.064801603555679321e-01,3.856990635395050049e-01,-3.153891563415527344e+00,-1.187953710556030273e+00,-1.133938312530517578e+00,2.222272634506225586e+00,-7.293059229850769043e-01,1.112468957901000977e+00,-3.280646800994873047e-01,-1.249866724014282227e+00,-6.083576083183288574e-01,7.913905382156372070e-01,-3.702076435089111328e+00,3.289613127708435059e-01,-1.187974691390991211e+00,1.865558266639709473e+00
-7.639793753623962402e-01,8.388363122940063477e-01,5.831837058067321777e-01,-2.798295021057128906e-01,-1.285827398300170898e+00,-2.065240144729614258e+00,-1.289650082588195801e+00,3.891213536262512207e-01,1.910133719444274902e+00,4.095048904418945312e+00,3.479254722595214844e+00,8.968791365623474121e-01,-9.160884618759155273e-01,2.665485620498657227e+00,3.497775495052337646e-01,4.222566783428192139e-01,-2.187769889831542969e+00,2.238689184188842773e+00,-3.528718948364257812e-01,-3.950362682342529297e+00,5.404447317123413086e-01,-1.265979766845703125e+00,-1.254402279853820801e+00,-1.157467126846313477e+00,-9.254457950592041016e-01,5.859469771385192871e-01,-5.351969003677368164e-01,6.324158668518066406e+00,-2.998300075531005859e+00,-1.538442611694335938e+00,2.240141153335571289e+00,2.309179782867431641e+00,-1.101509571075439453e+00,-2.293516874313354492e+00,-9.640234112739562988e-01,3.955786228179931641e-01,2.707951664924621582e-01,1.384601235389709473e+00,-1.492970108985900879e+00,8.342623710632324219e-01,3.016793012619018555e+00,-1.078809738159179688e+00,-7.663608193397521973e-01,-3.403977155685424805e+00,2.076749086380004883e+00,-1.021503925323486328e+00,-1.456042408943176270e+00,-2.485436916351318359e+00,2.026157617568969727e+00,-2.520371913909912109e+00,-3.138213634490966797e+00,-2.874422311782836914e+00,4.464317798614501953e+00,1.099388790130615234e+01,-6.840665936470031738e-01,-1.042911767959594727e+00,1.094960570335388184e+00,4.996376991271972656e+00,-4.843617677688598633e-01,-1.396471977233886719e+00,-3.294092416763305664e+00,1.206305146217346191e+00,1.966503262519836426e+00,-2.475740671157836914e+00,-8.439640998840332031e-01,2.004484832286834717e-01,1.982266426086425781e+00,-1.382140994071960449e+00,-3.700883388519287109e+00,1.409458518028259277e+00,-1.251670479774475098e+00,-1.232045531272888184e+00,-2.644208192825317383e+00,-1.895270124077796936e-02,3.189973354339599609e+00,-1.165807247161865234e+00,-8.826321959495544434e-01,3.586607456207275391e+00,-5.091883540153503418e-01,-2.457577466964721680e+00,1.547650098800659180e+00,-4.416613578796386719e+00,-8.173696398735046387e-01,1.464924335479736328e+00,-8.871115446090698242e-01,-2.094280958175659180e+00,-1.752671480178833008e+00,-4.276970863342285156e+00,-1.707342505455017090e+00,3.706172943115234375e+00,6.855460405349731445e-01,-5.130949020385742188e-01,-2.619690179824829102e+00,-5.687893629074096680e-01,-9.215401411056518555e-01,-9.649037718772888184e-01,-2.744714975357055664e+00,-2.297451734542846680e+00,-1.420078992843627930e+00,8.010314702987670898e-01
6.297054290771484375e-01,-1.922323554754257202e-01,-4.113592803478240967e-01,1.946576982736587524e-01,1.742387712001800537e-01,2.376671582460403442e-01,-1.006089329719543457e+00,-6.406567096710205078e-01,6.983612775802612305e-01,-5.933185815811157227e-01,-1.426238179206848145e+00,4.391231536865234375e+00,-1.325964331626892090e+00,-1.269214034080505371e+00,1.256803035736083984e+00,7.903423905372619629e-01,1.204444050788879395e+00,1.348417568206787109e+01,-1.832074046134948730e+00,3.257482945919036865e-01,1.221263855695724487e-01,-2.263380289077758789e+00,-1.287984848022460938e+00,-2.562914609909057617e+00,2.847555398941040039e+00,9.344904124736785889e-02,-1.422964215278625488e+00,2.309801101684570312e+00,-1.913676261901855469e+00,-2.158109426498413086e+00,2.678180217742919922e+00,5.681480169296264648e-01,-9.165517687797546387e-01,-2.970479615032672882e-02,-3.491415381431579590e-01,4.238095283508300781e+00,8.988958001136779785e-01,-6.009067893028259277e-01,-2.474211007356643677e-01,-2.706416606903076172e+00,-1.074602246284484863e+00,2.983442246913909912e-01,-1.050909042358398438e+00,-1.612843632698059082e+00,-1.747551262378692627e-01,1.370304226875305176e-01,-2.090698480606079102e+00,-9.139566421508789062e-01,-1.816336750984191895e+00,-4.252519607543945312e+00,-1.451050996780395508e+00,-8.605101704597473145e-02,3.547052860260009766e+00,1.883791536092758179e-01,-4.873142242431640625e+00,6.915646791458129883e-01,1.898193597793579102e+00,1.649382412433624268e-01,1.538874983787536621e+00,9.345743060111999512e-01,-6.281901001930236816e-01,3.201176881790161133e+00,3.133790254592895508e+00,-1.809247851371765137e+00,1.371054172515869141e+00,-5.887622833251953125e-01,-6.203224062919616699e-01,-1.639467477798461914e+00,-1.848046660423278809e+00,9.851298332214355469e-01,-2.351136445999145508e+00,-2.993486523628234863e-01,-6.647725701332092285e-01,2.294756650924682617e+00,4.266535043716430664e-01,2.195330619812011719e+00,-2.137980937957763672e+00,4.089709818363189697e-01,2.092643231153488159e-01,5.866637825965881348e-01,-3.907215118408203125e+00,-2.329727649688720703e+00,-1.307341217994689941e+00,2.588548325002193451e-02,-2.468091726303100586e+00,-2.045618772506713867e+00,-2.903762340545654297e+00,7.966062426567077637e-01,-1.844393253326416016e+00,1.000137448310852051e+00,7.209133625030517578e+00,-4.245336055755615234e-01,-2.568845033645629883e+00,-3.593066215515136719e+00,5.281245112419128418e-01,-3.386234760284423828e+00,-1.201019406318664551e+00,9.891119599342346191e-01,-2.106144875288009644e-01,-5.920007228851318359e-01
-2.849591672420501709e-01,3.475008159875869751e-02,-1.410499095916748047e+00,7.725008726119995117e-01,2.462992668151855469e-01,1.067364883422851562e+01,-1.419553041458129883e+00,-4.849018529057502747e-03,-1.918965876102447510e-01,1.085501462221145630e-01,-1.076070666313171387e+00,7.644048333168029785e-01,-1.143231272697448730e+00,1.110350370407104492e+00,1.062010824680328369e-01,-2.368253946304321289e+00,1.317613273859024048e-01,6.252864360809326172e+00,-3.575885891914367676e-01,5.030907630920410156e+00,-5.521927475929260254e-01,-1.498868584632873535e+00,-2.373896092176437378e-01,-3.217555284500122070e+00,1.042769312858581543e+00,-6.600468754768371582e-01,-1.732702732086181641e+00,3.268197178840637207e-01,-3.109547793865203857e-01,-1.765391111373901367e+00,2.152581453323364258e+00,5.394858717918395996e-01,-6.856423616409301758e-02,8.808858990669250488e-01,-1.089638710021972656e+00,3.068593263626098633e+00,3.656075954437255859e+00,3.881423175334930420e-01,-6.809788346290588379e-01,-2.341147899627685547e+00,-2.352343559265136719e+00,9.395868778228759766e-01,1.134701013565063477e+00,-2.005003213882446289e+00,5.404022336006164551e-01,-9.165663272142410278e-03,-2.339753389358520508e+00,-1.101455211639404297e+00,5.008706092834472656e+00,-3.534466981887817383e+00,-4.812844753265380859e+00,-2.682460784912109375e+00,-1.230895876884460449e+00,3.691091537475585938e-01,-1.834772229194641113e+00,-1.747290849685668945e+00,1.763547658920288086e+00,1.282670259475708008e+00,-1.341208934783935547e+00,5.623502731323242188e-01,3.112825155258178711e-01,1.945224285125732422e+00,-7.575575709342956543e-01,-6.175035834312438965e-01,1.322965383529663086e+00,1.651128172874450684e+00,1.517016053199768066e+00,-1.776421308517456055e+00,-3.537807703018188477e+00,-1.597975790500640869e-01,-1.184453368186950684e+00,1.463551759719848633e+00,5.604332447052001953e+00,2.644049644470214844e+00,-3.707305490970611572e-01,2.060908317565917969e+00,-3.068803548812866211e+00,-2.995117604732513428e-01,1.015118122100830078e+00,-1.350598454475402832e+00,-1.702053070068359375e+00,2.512071132659912109e-01,-3.520576000213623047e+00,3.252933323383331299e-01,-2.406370788812637329e-01,-4.427754580974578857e-01,-2.792012691497802734e+00,-7.782514691352844238e-01,-3.881459236145019531e-01,2.133069276809692383e+00,5.256105899810791016e+00,2.806255519390106201e-01,-2.560256958007812500e+00,-2.694803237915039062e+00,-2.249972820281982422e+00,-4.700706601142883301e-01,-3.933230638504028320e+00,7.060765027999877930e-01,-7.652376890182495117e-01,7.367404550313949585e-02
-9.162403941154479980e-01,-1.081477165222167969e+00,1.412396878004074097e-02,1.885312557220458984e+00,-1.935053944587707520e+00,-2.758450806140899658e-01,-2.290406703948974609e+00,8.595888018608093262e-01,3.477941989898681641e+00,1.440838217735290527e+00,-2.898563146591186523e+00,2.404980897903442383e+00,-2.656844854354858398e+00,-2.687413096427917480e-01,-1.513224363327026367e+00,-1.380097746849060059e+00,-1.640286147594451904e-01,9.119253158569335938e-01,-1.878679752349853516e+00,2.521099522709846497e-02,1.742212653160095215e+00,-1.829955577850341797e+00,-1.140505433082580566e+00,-1.321337819099426270e+00,-4.512908458709716797e-01,2.023760318756103516e+00,-8.658512830734252930e-01,3.985395431518554688e-01,-5.691088736057281494e-03,-2.527038574218750000e+00,4.549652338027954102e-01,-5.275559425354003906e-01,-1.829422831535339355e+00,4.138437747955322266e+00,-2.479070425033569336e-01,3.593581914901733398e-01,1.527199840545654297e+01,1.274430513381958008e+00,1.648583054542541504e+00,-3.803108215332031250e+00,-1.040845990180969238e+00,-2.564954042434692383e+00,-1.665908336639404297e+00,-3.559348285198211670e-01,-3.480240106582641602e-01,-6.042262911796569824e-01,-5.225659608840942383e-01,2.909577846527099609e+00,-7.940225601196289062e-01,-1.476488232612609863e+00,-1.886456131935119629e+00,-1.251187443733215332e+00,-7.202395796775817871e-01,-2.656438589096069336e+00,-2.933902025222778320e+00,2.516546487808227539e+00,7.104704976081848145e-01,2.721051871776580811e-01,-2.049724102020263672e+00,1.300159215927124023e+00,2.844336271286010742e+00,3.858713388442993164e+00,-2.743987739086151123e-01,2.436622142791748047e+00,-3.171390593051910400e-01,2.472743511199951172e+00,-9.613401889801025391e-01,2.048446416854858398e+00,-1.106299400329589844e+00,-2.988733351230621338e-03,-1.771902590990066528e-01,-1.035620331764221191e+00,3.412504196166992188e+00,-2.149609774351119995e-01,-2.148621082305908203e+00,-9.638525247573852539e-01,-1.296538949012756348e+00,1.395377755165100098e+00,-2.835510969161987305e-01,-8.471934795379638672e-01,-1.544265866279602051e+00,-1.786491632461547852e+00,-3.359739065170288086e+00,-1.027691811323165894e-01,-2.059848546981811523e+00,-3.390879392623901367e+00,-9.669916629791259766e-01,-1.583349108695983887e+00,9.885077923536300659e-02,-9.077342748641967773e-01,1.049275636672973633e+00,-7.111204862594604492e-01,-2.520231962203979492e+00,2.432380616664886475e-02,1.497418582439422607e-01,-9.063360691070556641e-01,-3.095049858093261719e-01,6.131806969642639160e-01,-2.366722583770751953e+00,2.272236824035644531e+00
-4.204036891460418701e-01,-9.565677046775817871e-01,4.610059261322021484e+00,3.355321645736694336e+00,-1.572662591934204102e-01,4.634828567504882812e-01,-7.100290060043334961e-01,-1.526085972785949707e+00,-9.866493344306945801e-01,1.076876831054687500e+01,-2.175790071487426758e+00,2.639316320419311523e+00,1.111489176750183105e+00,-2.147038459777832031e+00,2.809372544288635254e-02,-4.032945632934570312e+00,-1.619666516780853271e-01,-2.605478525161743164e+00,-2.722032666206359863e-01,-7.593429684638977051e-01,-1.944910287857055664e+00,-3.437038183212280273e+00,-1.807240247726440430e+00,-3.605963289737701416e-01,-1.370131611824035645e+00,1.046844720840454102e+00,1.864665031433105469e+00,-8.054339885711669922e-01,3.209828853607177734e+00,-6.064658164978027344e-01,1.240296244621276855e+00,5.106372833251953125e+00,-1.109724283218383789e+00,5.520252227783203125e+00,-7.021828293800354004e-01,-2.492366075515747070e+00,-1.909269571304321289e+00,7.869216799736022949e-01,1.250709533691406250e+00,1.445906996726989746e+00,1.371807098388671875e+00,-2.572112083435058594e-01,-8.076337575912475586e-01,-1.062273606657981873e-01,9.253523349761962891e-01,-7.841656208038330078e-01,-3.360998630523681641e-01,-1.219240948557853699e-01,2.789699792861938477e+00,-2.810739278793334961e+00,-2.281865119934082031e+00,-2.380499601364135742e+00,-2.553503513336181641e+00,3.754756450653076172e-01,-1.244797348976135254e+00,-2.818223237991333008e+00,-1.294703364372253418e+00,-1.880370855331420898e+00,-8.910261988639831543e-01,-2.276764392852783203e+00,-2.251206159591674805e+00,-4.487009644508361816e-01,1.715573787689208984e+00,-1.272147178649902344e+00,5.714803934097290039e-01,3.760992765426635742e+00,7.828191518783569336e-01,1.780805587768554688e+00,-2.607060670852661133e+00,9.925202131271362305e-01,-6.814566254615783691e-01,-1.011165380477905273e+00,1.317164182662963867e+00,-1.144490122795104980e+00,-8.263903856277465820e-01,-1.393749237060546875e+00,2.737689495086669922e+00,-1.965842843055725098e+00,2.616984605789184570e+00,-3.080221116542816162e-01,4.082710742950439453e-01,-2.246142625808715820e+00,-9.485740661621093750e-01,1.044602036476135254e+00,-3.450839757919311523e+00,6.200692653656005859e-01,-3.974240779876708984e+00,1.255746185779571533e-01,-1.136644482612609863e+00,2.001628875732421875e+00,-1.646624088287353516e+00,1.176357030868530273e+00,1.840200901031494141e+00,-1.423592329025268555e+00,2.563225746154785156e+00,2.152948617935180664e+00,-1.236475586891174316e+00,-2.903735637664794922e+00,-5.430985093116760254e-01,3.940336465835571289e+00
7.153460383415222168e-01,-2.795932888984680176e-01,-1.138968095183372498e-01,7.744184017181396484e+00,3.937744796276092529e-01,1.024979233741760254e+00,8.334568142890930176e-01,-2.475924968719482422e+00,-2.506840229034423828e+00,1.823174595832824707e+00,-2.667047500610351562e+00,5.483027458190917969e+00,8.430892825126647949e-01,-1.459215044975280762e+00,4.398406147956848145e-01,-8.832098841667175293e-01,-1.438376158475875854e-01,1.637426853179931641e+00,3.380118310451507568e-01,-2.645485699176788330e-01,-1.605418920516967773e-01,-1.453424811363220215e+00,-5.164961218833923340e-01,1.989148184657096863e-02,-1.643706679344177246e+00,4.705183982849121094e+00,-1.768886923789978027e+00,-9.370148777961730957e-01,2.034513950347900391e+00,-2.717549324035644531e+00,2.651724576950073242e+00,3.420621395111083984e+00,-4.820075929164886475e-01,6.695270538330078125e-01,3.516864776611328125e-01,-6.169115304946899414e-01,-6.412576436996459961e-01,2.355396270751953125e+00,3.517403841018676758e+00,-1.869050741195678711e+00,-1.805757522583007812e+00,-1.306436300277709961e+00,-1.409649968147277832e+00,-2.881111621856689453e+00,1.301141619682312012e+00,-1.474858880043029785e+00,-2.538307905197143555e+00,3.366585731506347656e+00,-1.790430307388305664e+00,-2.418405771255493164e+00,-2.210134267807006836e+00,-1.928867816925048828e+00,-3.518716812133789062e+00,1.458596438169479370e-01,-3.135092496871948242e+00,4.050262451171875000e+00,-2.587552070617675781e+00,-1.152980089187622070e+00,-7.702448368072509766e-01,-5.789817571640014648e-01,-1.556359529495239258e+00,5.830441713333129883e-01,7.591146945953369141e+00,1.218115329742431641e+00,6.692959070205688477e-01,2.812953948974609375e+00,-2.099867723882198334e-02,-7.733304500579833984e-01,-3.928132534027099609e+00,-1.992615610361099243e-01,-7.078080177307128906e-01,-1.833085298538208008e+00,-3.700228407979011536e-03,5.663422942161560059e-01,-5.316715836524963379e-01,8.409549295902252197e-02,-9.973220229148864746e-01,-1.713871657848358154e-01,4.344194889068603516e+00,-7.669606804847717285e-01,-7.844391465187072754e-01,-1.645502448081970215e+00,-4.026775836944580078e+00,4.079205513000488281e+00,-2.598135709762573242e+00,-1.580831050872802734e+00,-2.245937824249267578e+00,1.586489677429199219e-01,-1.005632996559143066e+00,1.469901084899902344e+00,-1.244028091430664062e+00,2.074451446533203125e+00,-2.035520315170288086e+00,-1.667165756225585938e+00,-6.930676102638244629e-01,-2.977566719055175781e-01,-1.656199991703033447e-01,-4.506262838840484619e-01,-2.348417282104492188e+00,2.061770439147949219e+00
